"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRA","SUICIDE","WOMEN","100000PER","A","1992",2,
"BRA","SUICIDE","WOMEN","100000PER","A","1993",1.9,
"BRA","SUICIDE","WOMEN","100000PER","A","1994",2,
"BRA","SUICIDE","WOMEN","100000PER","A","1995",2.2,
"BRA","SUICIDE","WOMEN","100000PER","A","1996",2.2,"B"
"BRA","SUICIDE","WOMEN","100000PER","A","1997",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","1998",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","1999",1.7,
"BRA","SUICIDE","WOMEN","100000PER","A","2000",1.9,
"BRA","SUICIDE","WOMEN","100000PER","A","2001",2,
"BRA","SUICIDE","WOMEN","100000PER","A","2002",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","2003",1.9,
"BRA","SUICIDE","WOMEN","100000PER","A","2004",2,
"BRA","SUICIDE","WOMEN","100000PER","A","2005",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","2006",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","2007",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","2008",2.2,
"BRA","SUICIDE","WOMEN","100000PER","A","2009",2.1,
"BRA","SUICIDE","WOMEN","100000PER","A","2010",2.3,
"BRA","SUICIDE","WOMEN","100000PER","A","2011",2.3,
"BRA","SUICIDE","WOMEN","100000PER","A","2012",2.4,
"BRA","SUICIDE","WOMEN","100000PER","A","2013",2.4,
"BRA","SUICIDE","WOMEN","100000PER","A","2014",2.3,
"BRA","SUICIDE","WOMEN","100000PER","A","2015",2.5,
"BRA","SUICIDE","WOMEN","100000PER","A","2016",2.4,
"BRA","SUICIDE","WOMEN","100000PER","A","2017",2.6,
"BRA","SUICIDE","WOMEN","100000PER","A","2018",2.6,
"BRA","SUICIDE","WOMEN","100000PER","A","2019",2.7,
"BRA","SUICIDE","WOMEN","100000PER","A","2020",2.8,
"CHL","SUICIDE","MEN","100000PER","A","1960",19.1,
"CHL","SUICIDE","MEN","100000PER","A","1961",17,
"CHL","SUICIDE","MEN","100000PER","A","1962",16.1,
"CHL","SUICIDE","MEN","100000PER","A","1963",9.9,
"CHL","SUICIDE","MEN","100000PER","A","1964",6.9,
"CHL","SUICIDE","MEN","100000PER","A","1965",4.8,
"CHL","SUICIDE","MEN","100000PER","A","1966",15.9,
"CHL","SUICIDE","MEN","100000PER","A","1967",6.7,
"CHL","SUICIDE","MEN","100000PER","A","1968",21,"B"
"CHL","SUICIDE","MEN","100000PER","A","1969",16.4,
"CHL","SUICIDE","MEN","100000PER","A","1970",13.8,
"CHL","SUICIDE","MEN","100000PER","A","1971",14.1,
"CHL","SUICIDE","MEN","100000PER","A","1972",13.2,
"CHL","SUICIDE","MEN","100000PER","A","1973",12.8,
"CHL","SUICIDE","MEN","100000PER","A","1974",15.5,
"CHL","SUICIDE","MEN","100000PER","A","1975",19,
"CHL","SUICIDE","MEN","100000PER","A","1976",13.9,
"CHL","SUICIDE","MEN","100000PER","A","1977",15.7,
"CHL","SUICIDE","MEN","100000PER","A","1978",13.2,
"CHL","SUICIDE","MEN","100000PER","A","1979",14.2,
"CHL","SUICIDE","MEN","100000PER","A","1980",11.1,"B"
"CHL","SUICIDE","MEN","100000PER","A","1981",13.3,
"CHL","SUICIDE","MEN","100000PER","A","1982",14.4,
"CHL","SUICIDE","MEN","100000PER","A","1984",14.8,
"CHL","SUICIDE","MEN","100000PER","A","1985",14.5,
"CHL","SUICIDE","MEN","100000PER","A","1986",12.7,
"CHL","SUICIDE","MEN","100000PER","A","1987",12.7,
"CHL","SUICIDE","MEN","100000PER","A","1988",13,
"CHL","SUICIDE","MEN","100000PER","A","1989",13.4,
"CHL","SUICIDE","MEN","100000PER","A","1990",13.3,
"CHL","SUICIDE","MEN","100000PER","A","1991",13.4,
"CHL","SUICIDE","MEN","100000PER","A","1992",11.2,
"CHL","SUICIDE","MEN","100000PER","A","1993",13.2,
"CHL","SUICIDE","MEN","100000PER","A","1994",13.5,
"CHL","SUICIDE","MEN","100000PER","A","1995",15.1,
"CHL","SUICIDE","MEN","100000PER","A","1996",14.2,
"CHL","SUICIDE","MEN","100000PER","A","1997",13.9,"B"
"CHL","SUICIDE","MEN","100000PER","A","1998",15.7,
"CHL","SUICIDE","MEN","100000PER","A","1999",15.6,
"CHL","SUICIDE","MEN","100000PER","A","2000",21,
"CHL","SUICIDE","MEN","100000PER","A","2001",21.9,
"CHL","SUICIDE","MEN","100000PER","A","2002",20.8,
"CHL","SUICIDE","MEN","100000PER","A","2003",21.3,
"CHL","SUICIDE","MEN","100000PER","A","2004",21.6,
"CHL","SUICIDE","MEN","100000PER","A","2005",20.1,
"CHL","SUICIDE","MEN","100000PER","A","2006",21.3,
"CHL","SUICIDE","MEN","100000PER","A","2007",20.5,
"CHL","SUICIDE","MEN","100000PER","A","2008",22.3,
"CHL","SUICIDE","MEN","100000PER","A","2009",22.8,
"CHL","SUICIDE","MEN","100000PER","A","2010",21.2,
"CHL","SUICIDE","MEN","100000PER","A","2011",21.5,
"CHL","SUICIDE","MEN","100000PER","A","2012",19.4,
"CHL","SUICIDE","MEN","100000PER","A","2013",18,
"CHL","SUICIDE","MEN","100000PER","A","2014",18.4,
"CHL","SUICIDE","MEN","100000PER","A","2015",18.2,
"CHL","SUICIDE","MEN","100000PER","A","2016",18.6,
"CHL","SUICIDE","MEN","100000PER","A","2017",18.5,
"CHL","SUICIDE","MEN","100000PER","A","2018",17.3,
"CHL","SUICIDE","MEN","100000PER","A","2019",16.9,
"CHL","SUICIDE","MEN","100000PER","A","2020",14.4,
"CHL","SUICIDE","WOMEN","100000PER","A","1960",4,
"CHL","SUICIDE","WOMEN","100000PER","A","1961",4,
"CHL","SUICIDE","WOMEN","100000PER","A","1962",2.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1963",0.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1964",1.3,
"CHL","SUICIDE","WOMEN","100000PER","A","1965",1.1,
"CHL","SUICIDE","WOMEN","100000PER","A","1966",3.8,
"CHL","SUICIDE","WOMEN","100000PER","A","1967",0.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1968",4.2,"B"
"CHL","SUICIDE","WOMEN","100000PER","A","1969",3.5,
"CHL","SUICIDE","WOMEN","100000PER","A","1970",2.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1971",2.1,
"CHL","SUICIDE","WOMEN","100000PER","A","1972",2.2,
"CHL","SUICIDE","WOMEN","100000PER","A","1973",2.5,
"CHL","SUICIDE","WOMEN","100000PER","A","1974",2.1,
"CHL","SUICIDE","WOMEN","100000PER","A","1975",2.6,
"CHL","SUICIDE","WOMEN","100000PER","A","1976",2.7,
"CHL","SUICIDE","WOMEN","100000PER","A","1977",1.7,
"CHL","SUICIDE","WOMEN","100000PER","A","1978",1.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1979",2.4,
"CHL","SUICIDE","WOMEN","100000PER","A","1980",1.6,"B"
"CHL","SUICIDE","WOMEN","100000PER","A","1981",2.2,
"CHL","SUICIDE","WOMEN","100000PER","A","1982",1.7,
"CHL","SUICIDE","WOMEN","100000PER","A","1984",1.7,
"CHL","SUICIDE","WOMEN","100000PER","A","1985",2.3,
"CHL","SUICIDE","WOMEN","100000PER","A","1986",2.2,
"CHL","SUICIDE","WOMEN","100000PER","A","1987",2.2,
"CHL","SUICIDE","WOMEN","100000PER","A","1988",2,
"CHL","SUICIDE","WOMEN","100000PER","A","1989",1.7,
"CHL","SUICIDE","WOMEN","100000PER","A","1990",1.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1991",2.2,
"CHL","SUICIDE","WOMEN","100000PER","A","1992",1.5,
"CHL","SUICIDE","WOMEN","100000PER","A","1993",1.8,
"CHL","SUICIDE","WOMEN","100000PER","A","1994",1.6,
"CHL","SUICIDE","WOMEN","100000PER","A","1995",2.1,
"CHL","SUICIDE","WOMEN","100000PER","A","1996",1.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1997",1.9,"B"
"CHL","SUICIDE","WOMEN","100000PER","A","1998",1.9,
"CHL","SUICIDE","WOMEN","100000PER","A","1999",2,
"CHL","SUICIDE","WOMEN","100000PER","A","2000",2.9,
"CHL","SUICIDE","WOMEN","100000PER","A","2001",2.9,
"CHL","SUICIDE","WOMEN","100000PER","A","2002",3.5,
"CHL","SUICIDE","WOMEN","100000PER","A","2003",3.4,
"CHL","SUICIDE","WOMEN","100000PER","A","2004",3.3,
"CHL","SUICIDE","WOMEN","100000PER","A","2005",3.5,
"CHL","SUICIDE","WOMEN","100000PER","A","2006",3.6,
"CHL","SUICIDE","WOMEN","100000PER","A","2007",4.2,
"CHL","SUICIDE","WOMEN","100000PER","A","2008",4.9,
"CHL","SUICIDE","WOMEN","100000PER","A","2009",5,
"CHL","SUICIDE","WOMEN","100000PER","A","2010",4.4,
"CHL","SUICIDE","WOMEN","100000PER","A","2011",4.3,
"CHL","SUICIDE","WOMEN","100000PER","A","2012",3.8,
"CHL","SUICIDE","WOMEN","100000PER","A","2013",3.6,
"CHL","SUICIDE","WOMEN","100000PER","A","2014",3.5,
"CHL","SUICIDE","WOMEN","100000PER","A","2015",4.3,
"CHL","SUICIDE","WOMEN","100000PER","A","2016",3.4,
"CHL","SUICIDE","WOMEN","100000PER","A","2017",3.3,
"CHL","SUICIDE","WOMEN","100000PER","A","2018",3.3,
"CHL","SUICIDE","WOMEN","100000PER","A","2019",3.7,
"CHL","SUICIDE","WOMEN","100000PER","A","2020",2.8,
"COL","SUICIDE","MEN","100000PER","A","1960",6.7,
"COL","SUICIDE","MEN","100000PER","A","1961",8,
"COL","SUICIDE","MEN","100000PER","A","1962",10.5,
"COL","SUICIDE","MEN","100000PER","A","1963",9.3,
"COL","SUICIDE","MEN","100000PER","A","1964",9.9,
"COL","SUICIDE","MEN","100000PER","A","1965",12.9,
"COL","SUICIDE","MEN","100000PER","A","1966",11,
"COL","SUICIDE","MEN","100000PER","A","1967",12.8,
"COL","SUICIDE","MEN","100000PER","A","1968",9,"B"
"COL","SUICIDE","MEN","100000PER","A","1969",7.9,
"COL","SUICIDE","MEN","100000PER","A","1972",8.3,
"COL","SUICIDE","MEN","100000PER","A","1974",8.5,
"COL","SUICIDE","MEN","100000PER","A","1975",8.3,
"COL","SUICIDE","MEN","100000PER","A","1976",8.3,
"COL","SUICIDE","MEN","100000PER","A","1977",7.2,
"COL","SUICIDE","MEN","100000PER","A","1984",9.8,"B"
"COL","SUICIDE","MEN","100000PER","A","1985",9.2,
"COL","SUICIDE","MEN","100000PER","A","1986",8.4,
"COL","SUICIDE","MEN","100000PER","A","1990",6.5,
"COL","SUICIDE","MEN","100000PER","A","1991",6.4,
"COL","SUICIDE","MEN","100000PER","A","1992",7.2,
"COL","SUICIDE","MEN","100000PER","A","1993",7.4,
"COL","SUICIDE","MEN","100000PER","A","1994",8.1,
"COL","SUICIDE","MEN","100000PER","A","1995",7.4,
"COL","SUICIDE","MEN","100000PER","A","1996",7.7,
"COL","SUICIDE","MEN","100000PER","A","1997",7.3,"B"
"COL","SUICIDE","MEN","100000PER","A","1998",12.5,
"COL","SUICIDE","MEN","100000PER","A","1999",11.7,
"COL","SUICIDE","MEN","100000PER","A","2000",11.9,
"COL","SUICIDE","MEN","100000PER","A","2001",11.9,
"COL","SUICIDE","MEN","100000PER","A","2002",10.7,
"COL","SUICIDE","MEN","100000PER","A","2003",10.5,
"COL","SUICIDE","MEN","100000PER","A","2004",11.2,
"COL","SUICIDE","MEN","100000PER","A","2005",10.1,
"COL","SUICIDE","MEN","100000PER","A","2006",10,
"COL","SUICIDE","MEN","100000PER","A","2007",9.8,
"COL","SUICIDE","MEN","100000PER","A","2008",9.8,
"COL","SUICIDE","MEN","100000PER","A","2009",9.7,
"COL","SUICIDE","MEN","100000PER","A","2010",8.9,
"COL","SUICIDE","MEN","100000PER","A","2011",8.5,
"COL","SUICIDE","MEN","100000PER","A","2012",8.7,
"COL","SUICIDE","MEN","100000PER","A","2013",8.3,
"COL","SUICIDE","MEN","100000PER","A","2014",8.7,
"COL","SUICIDE","MEN","100000PER","A","2015",9.2,
"COL","SUICIDE","MEN","100000PER","A","2016",9.6,
"COL","SUICIDE","MEN","100000PER","A","2017",10,
"COL","SUICIDE","MEN","100000PER","A","2018",10.7,
"COL","SUICIDE","MEN","100000PER","A","2019",10.2,
"COL","SUICIDE","MEN","100000PER","A","2020",9.8,
"COL","SUICIDE","WOMEN","100000PER","A","1960",1.8,
"COL","SUICIDE","WOMEN","100000PER","A","1961",3,
"COL","SUICIDE","WOMEN","100000PER","A","1962",2.6,
"COL","SUICIDE","WOMEN","100000PER","A","1963",3,
"COL","SUICIDE","WOMEN","100000PER","A","1964",3.2,
"COL","SUICIDE","WOMEN","100000PER","A","1965",5.9,
"COL","SUICIDE","WOMEN","100000PER","A","1966",4.4,
"COL","SUICIDE","WOMEN","100000PER","A","1967",5.1,
"COL","SUICIDE","WOMEN","100000PER","A","1968",2.5,"B"
"COL","SUICIDE","WOMEN","100000PER","A","1969",1.6,
"COL","SUICIDE","WOMEN","100000PER","A","1972",2,
"COL","SUICIDE","WOMEN","100000PER","A","1974",2.1,
"COL","SUICIDE","WOMEN","100000PER","A","1975",2.1,
"COL","SUICIDE","WOMEN","100000PER","A","1976",1.9,
"COL","SUICIDE","WOMEN","100000PER","A","1977",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","1984",1.5,"B"
"COL","SUICIDE","WOMEN","100000PER","A","1985",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","1986",1.6,
"COL","SUICIDE","WOMEN","100000PER","A","1990",1.2,
"COL","SUICIDE","WOMEN","100000PER","A","1991",1.3,
"COL","SUICIDE","WOMEN","100000PER","A","1992",1.3,
"COL","SUICIDE","WOMEN","100000PER","A","1993",1.3,
"COL","SUICIDE","WOMEN","100000PER","A","1994",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","1995",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","1996",1.4,
"COL","SUICIDE","WOMEN","100000PER","A","1997",1.4,"B"
"COL","SUICIDE","WOMEN","100000PER","A","1998",2.4,
"COL","SUICIDE","WOMEN","100000PER","A","1999",2.2,
"COL","SUICIDE","WOMEN","100000PER","A","2000",2.4,
"COL","SUICIDE","WOMEN","100000PER","A","2001",2.3,
"COL","SUICIDE","WOMEN","100000PER","A","2002",2.4,
"COL","SUICIDE","WOMEN","100000PER","A","2003",2.4,
"COL","SUICIDE","WOMEN","100000PER","A","2004",2.1,
"COL","SUICIDE","WOMEN","100000PER","A","2005",2,
"COL","SUICIDE","WOMEN","100000PER","A","2006",1.9,
"COL","SUICIDE","WOMEN","100000PER","A","2007",1.7,
"COL","SUICIDE","WOMEN","100000PER","A","2008",1.8,
"COL","SUICIDE","WOMEN","100000PER","A","2009",1.8,
"COL","SUICIDE","WOMEN","100000PER","A","2010",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","2011",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","2012",1.5,
"COL","SUICIDE","WOMEN","100000PER","A","2013",1.6,
"COL","SUICIDE","WOMEN","100000PER","A","2014",1.4,
"COL","SUICIDE","WOMEN","100000PER","A","2015",1.9,
"COL","SUICIDE","WOMEN","100000PER","A","2016",1.6,
"COL","SUICIDE","WOMEN","100000PER","A","2017",1.9,
"COL","SUICIDE","WOMEN","100000PER","A","2018",1.8,
"COL","SUICIDE","WOMEN","100000PER","A","2019",2.1,
"COL","SUICIDE","WOMEN","100000PER","A","2020",1.9,
"CRI","SUICIDE","MEN","100000PER","A","1961",10.8,
"CRI","SUICIDE","MEN","100000PER","A","1962",8.6,
"CRI","SUICIDE","MEN","100000PER","A","1963",10.4,
"CRI","SUICIDE","MEN","100000PER","A","1964",10.6,
"CRI","SUICIDE","MEN","100000PER","A","1965",7.3,
"CRI","SUICIDE","MEN","100000PER","A","1966",10.4,
"CRI","SUICIDE","MEN","100000PER","A","1967",12.4,
"CRI","SUICIDE","MEN","100000PER","A","1968",8.3,"B"
"CRI","SUICIDE","MEN","100000PER","A","1969",8.9,
"CRI","SUICIDE","MEN","100000PER","A","1970",7.8,
"CRI","SUICIDE","MEN","100000PER","A","1971",9.7,
"CRI","SUICIDE","MEN","100000PER","A","1972",8.7,
"CRI","SUICIDE","MEN","100000PER","A","1973",8.9,
"CRI","SUICIDE","MEN","100000PER","A","1974",9.4,
"CRI","SUICIDE","MEN","100000PER","A","1975",10.6,
"CRI","SUICIDE","MEN","100000PER","A","1976",14.9,
"CRI","SUICIDE","MEN","100000PER","A","1977",9.6,
"CRI","SUICIDE","MEN","100000PER","A","1978",9.2,
"CRI","SUICIDE","MEN","100000PER","A","1979",9.6,
"CRI","SUICIDE","MEN","100000PER","A","1980",12.9,"B"
"CRI","SUICIDE","MEN","100000PER","A","1981",9.5,
"CRI","SUICIDE","MEN","100000PER","A","1982",9.7,
"CRI","SUICIDE","MEN","100000PER","A","1983",13.3,
"CRI","SUICIDE","MEN","100000PER","A","1985",12.2,
"CRI","SUICIDE","MEN","100000PER","A","1986",14.5,
"CRI","SUICIDE","MEN","100000PER","A","1987",11.6,
"CRI","SUICIDE","MEN","100000PER","A","1988",16.4,
"CRI","SUICIDE","MEN","100000PER","A","1989",14.8,
"CRI","SUICIDE","MEN","100000PER","A","1990",14.2,
"CRI","SUICIDE","MEN","100000PER","A","1991",12.7,
"CRI","SUICIDE","MEN","100000PER","A","1992",13.3,
"CRI","SUICIDE","MEN","100000PER","A","1993",13.5,
"CRI","SUICIDE","MEN","100000PER","A","1994",12.2,
"CRI","SUICIDE","MEN","100000PER","A","1995",12.2,
"CRI","SUICIDE","MEN","100000PER","A","1996",13.1,
"CRI","SUICIDE","MEN","100000PER","A","1997",11.3,"B"
"CRI","SUICIDE","MEN","100000PER","A","1998",13.1,
"CRI","SUICIDE","MEN","100000PER","A","1999",13.3,
"CRI","SUICIDE","MEN","100000PER","A","2000",13.8,
"CRI","SUICIDE","MEN","100000PER","A","2001",12.6,
"CRI","SUICIDE","MEN","100000PER","A","2002",15,
"CRI","SUICIDE","MEN","100000PER","A","2003",16.4,
"CRI","SUICIDE","MEN","100000PER","A","2004",15.9,
"CRI","SUICIDE","MEN","100000PER","A","2005",13,
"CRI","SUICIDE","MEN","100000PER","A","2006",15,
"CRI","SUICIDE","MEN","100000PER","A","2007",11.1,
"CRI","SUICIDE","MEN","100000PER","A","2008",11.2,
"CRI","SUICIDE","MEN","100000PER","A","2009",11.7,
"CRI","SUICIDE","MEN","100000PER","A","2010",12.6,
"CRI","SUICIDE","MEN","100000PER","A","2011",12.2,
"CRI","SUICIDE","MEN","100000PER","A","2012",11.9,
"CRI","SUICIDE","MEN","100000PER","A","2013",12.8,
"CRI","SUICIDE","MEN","100000PER","A","2014",10,
"CRI","SUICIDE","MEN","100000PER","A","2015",11.6,
"CRI","SUICIDE","MEN","100000PER","A","2016",12,
"CRI","SUICIDE","MEN","100000PER","A","2017",9.3,
"CRI","SUICIDE","MEN","100000PER","A","2018",13,
"CRI","SUICIDE","MEN","100000PER","A","2019",13.8,
"CRI","SUICIDE","MEN","100000PER","A","2020",11.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1961",0.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1962",0.8,
"CRI","SUICIDE","WOMEN","100000PER","A","1963",2.4,
"CRI","SUICIDE","WOMEN","100000PER","A","1964",1.2,
"CRI","SUICIDE","WOMEN","100000PER","A","1965",0.5,
"CRI","SUICIDE","WOMEN","100000PER","A","1966",0.7,
"CRI","SUICIDE","WOMEN","100000PER","A","1967",0.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1968",0.5,"B"
"CRI","SUICIDE","WOMEN","100000PER","A","1969",0.6,
"CRI","SUICIDE","WOMEN","100000PER","A","1970",0.6,
"CRI","SUICIDE","WOMEN","100000PER","A","1971",1.6,
"CRI","SUICIDE","WOMEN","100000PER","A","1972",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1973",1.4,
"CRI","SUICIDE","WOMEN","100000PER","A","1974",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1975",2,
"CRI","SUICIDE","WOMEN","100000PER","A","1976",3.2,
"CRI","SUICIDE","WOMEN","100000PER","A","1977",2.7,
"CRI","SUICIDE","WOMEN","100000PER","A","1978",1.8,
"CRI","SUICIDE","WOMEN","100000PER","A","1979",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1980",2.3,"B"
"CRI","SUICIDE","WOMEN","100000PER","A","1981",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1982",2.2,
"CRI","SUICIDE","WOMEN","100000PER","A","1983",1.5,
"CRI","SUICIDE","WOMEN","100000PER","A","1985",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1986",0.9,
"CRI","SUICIDE","WOMEN","100000PER","A","1987",1.4,
"CRI","SUICIDE","WOMEN","100000PER","A","1988",2.1,
"CRI","SUICIDE","WOMEN","100000PER","A","1989",2.1,
"CRI","SUICIDE","WOMEN","100000PER","A","1990",1.5,
"CRI","SUICIDE","WOMEN","100000PER","A","1991",1.1,
"CRI","SUICIDE","WOMEN","100000PER","A","1992",1.6,
"CRI","SUICIDE","WOMEN","100000PER","A","1993",2,
"CRI","SUICIDE","WOMEN","100000PER","A","1994",1.9,
"CRI","SUICIDE","WOMEN","100000PER","A","1995",2.7,
"CRI","SUICIDE","WOMEN","100000PER","A","1996",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1997",1.6,"B"
"CRI","SUICIDE","WOMEN","100000PER","A","1998",1.3,
"CRI","SUICIDE","WOMEN","100000PER","A","1999",1.2,
"CRI","SUICIDE","WOMEN","100000PER","A","2000",1.6,
"CRI","SUICIDE","WOMEN","100000PER","A","2001",1.5,
"CRI","SUICIDE","WOMEN","100000PER","A","2002",1.9,
"CRI","SUICIDE","WOMEN","100000PER","A","2003",2.2,
"CRI","SUICIDE","WOMEN","100000PER","A","2004",2.2,
"CRI","SUICIDE","WOMEN","100000PER","A","2005",1.8,
"CRI","SUICIDE","WOMEN","100000PER","A","2006",2.5,
"CRI","SUICIDE","WOMEN","100000PER","A","2007",1.8,
"CRI","SUICIDE","WOMEN","100000PER","A","2008",1.6,
"CRI","SUICIDE","WOMEN","100000PER","A","2009",1.8,
"CRI","SUICIDE","WOMEN","100000PER","A","2010",1.9,
"CRI","SUICIDE","WOMEN","100000PER","A","2011",2.3,
"CRI","SUICIDE","WOMEN","100000PER","A","2012",1.8,
"CRI","SUICIDE","WOMEN","100000PER","A","2013",1.6,
"CRI","SUICIDE","WOMEN","100000PER","A","2014",1.9,
"CRI","SUICIDE","WOMEN","100000PER","A","2015",2.1,
"CRI","SUICIDE","WOMEN","100000PER","A","2016",2.1,
"CRI","SUICIDE","WOMEN","100000PER","A","2017",2.2,
"CRI","SUICIDE","WOMEN","100000PER","A","2018",3,
"CRI","SUICIDE","WOMEN","100000PER","A","2019",2,
"CRI","SUICIDE","WOMEN","100000PER","A","2020",2.8,
"EST","SUICIDE","MEN","100000PER","A","1981",67.2,
"EST","SUICIDE","MEN","100000PER","A","1982",62.4,
"EST","SUICIDE","MEN","100000PER","A","1985",60.8,
"EST","SUICIDE","MEN","100000PER","A","1986",51.9,
"EST","SUICIDE","MEN","100000PER","A","1987",50.2,
"EST","SUICIDE","MEN","100000PER","A","1988",46.8,
"EST","SUICIDE","MEN","100000PER","A","1989",45.4,
"EST","SUICIDE","MEN","100000PER","A","1990",49.5,
"EST","SUICIDE","MEN","100000PER","A","1991",53,
"EST","SUICIDE","MEN","100000PER","A","1992",61.1,
"EST","SUICIDE","MEN","100000PER","A","1993",75.4,
"EST","SUICIDE","MEN","100000PER","A","1994",81,
"EST","SUICIDE","MEN","100000PER","A","1995",78.1,
"EST","SUICIDE","MEN","100000PER","A","1996",77.9,
"EST","SUICIDE","MEN","100000PER","A","1997",75.7,"B"
"EST","SUICIDE","MEN","100000PER","A","1998",68.9,
"EST","SUICIDE","MEN","100000PER","A","1999",66.7,
"EST","SUICIDE","MEN","100000PER","A","2000",48.4,
"EST","SUICIDE","MEN","100000PER","A","2001",51.2,
"EST","SUICIDE","MEN","100000PER","A","2002",49.5,
"EST","SUICIDE","MEN","100000PER","A","2003",45.6,
"EST","SUICIDE","MEN","100000PER","A","2004",44,
"EST","SUICIDE","MEN","100000PER","A","2005",36.3,
"EST","SUICIDE","MEN","100000PER","A","2006",30.9,
"EST","SUICIDE","MEN","100000PER","A","2007",36.6,
"EST","SUICIDE","MEN","100000PER","A","2008",31.5,
"EST","SUICIDE","MEN","100000PER","A","2009",36.4,
"EST","SUICIDE","MEN","100000PER","A","2010",29.6,
"EST","SUICIDE","MEN","100000PER","A","2011",29.5,
"EST","SUICIDE","MEN","100000PER","A","2012",31.8,
"EST","SUICIDE","MEN","100000PER","A","2013",29.3,
"EST","SUICIDE","MEN","100000PER","A","2014",32.6,
"EST","SUICIDE","MEN","100000PER","A","2015",27,
"EST","SUICIDE","MEN","100000PER","A","2016",24.4,
"EST","SUICIDE","MEN","100000PER","A","2017",28.4,
"EST","SUICIDE","MEN","100000PER","A","2018",25.1,
"EST","SUICIDE","MEN","100000PER","A","2019",24.5,
"EST","SUICIDE","MEN","100000PER","A","2020",26.9,
"EST","SUICIDE","MEN","100000PER","A","2021",24,
"EST","SUICIDE","WOMEN","100000PER","A","1981",19.1,
"EST","SUICIDE","WOMEN","100000PER","A","1982",15.9,
"EST","SUICIDE","WOMEN","100000PER","A","1985",12.7,
"EST","SUICIDE","WOMEN","100000PER","A","1986",14.8,
"EST","SUICIDE","WOMEN","100000PER","A","1987",11.6,
"EST","SUICIDE","WOMEN","100000PER","A","1988",14.1,
"EST","SUICIDE","WOMEN","100000PER","A","1989",14.9,
"EST","SUICIDE","WOMEN","100000PER","A","1990",15.2,
"EST","SUICIDE","WOMEN","100000PER","A","1991",13.6,
"EST","SUICIDE","WOMEN","100000PER","A","1992",15.6,
"EST","SUICIDE","WOMEN","100000PER","A","1993",16,
"EST","SUICIDE","WOMEN","100000PER","A","1994",15.4,
"EST","SUICIDE","WOMEN","100000PER","A","1995",16.6,
"EST","SUICIDE","WOMEN","100000PER","A","1996",15,
"EST","SUICIDE","WOMEN","100000PER","A","1997",12.1,"B"
"EST","SUICIDE","WOMEN","100000PER","A","1998",10.9,
"EST","SUICIDE","WOMEN","100000PER","A","1999",12.3,
"EST","SUICIDE","WOMEN","100000PER","A","2000",11.2,
"EST","SUICIDE","WOMEN","100000PER","A","2001",11.3,
"EST","SUICIDE","WOMEN","100000PER","A","2002",9.7,
"EST","SUICIDE","WOMEN","100000PER","A","2003",8.6,
"EST","SUICIDE","WOMEN","100000PER","A","2004",8,
"EST","SUICIDE","WOMEN","100000PER","A","2005",6.8,
"EST","SUICIDE","WOMEN","100000PER","A","2006",6.9,
"EST","SUICIDE","WOMEN","100000PER","A","2007",5.8,
"EST","SUICIDE","WOMEN","100000PER","A","2008",6.9,
"EST","SUICIDE","WOMEN","100000PER","A","2009",6.3,
"EST","SUICIDE","WOMEN","100000PER","A","2010",5.3,
"EST","SUICIDE","WOMEN","100000PER","A","2011",5.2,
"EST","SUICIDE","WOMEN","100000PER","A","2012",5.5,
"EST","SUICIDE","WOMEN","100000PER","A","2013",5.6,
